reviewerID,asin,unixReviewTime
AKWZ2WPAOEWNC,B003U7CXBY,1355788800
AKWZ2WPAOEWNC,B004787XPQ,1457136000
AKWZ2WPAOEWNC,B004TIY8SY,1441411200
AKWZ2WPAOEWNC,B005BLJS0G,1386460800
AKWZ2WPAOEWNC,B00773AEIQ,1362700800
AKWZ2WPAOEWNC,B00773AEY0,1362700800
AKWZ2WPAOEWNC,B007OTMKG2,1366675200
AKWZ2WPAOEWNC,B00OW1X2VM,1432684800
AKWZ2WPAOEWNC,B00OJ40TAE,1461369600
AGMT1TQ9KGGOE,B00BDIHFU6,1469318400
AGMT1TQ9KGGOE,B013ROBB8A,1524614400
AGMT1TQ9KGGOE,B015UOPVHW,1520467200
AGMT1TQ9KGGOE,B0192WKLQE,1520467200
AGMT1TQ9KGGOE,B004SW9N9K,1528848000
A1X5AZ4BP5T0OY,B000AYW0M2,1417737600
A1X5AZ4BP5T0OY,B001H31EOK,1402358400
A1X5AZ4BP5T0OY,B004F9QINU,1458950400
A1X5AZ4BP5T0OY,B005MQXL1M,1458950400
A1X5AZ4BP5T0OY,B00QVY0A22,1483488000
A1X5AZ4BP5T0OY,B00QVY163O,1483488000
A1X5AZ4BP5T0OY,B01AH80MR0,1483488000
A1X5AZ4BP5T0OY,B00IPCIG9C,1476921600
AKM8A4Y12JT6O,B005SIO8NY,1445212800
AKM8A4Y12JT6O,B006CB32TM,1446595200
AKM8A4Y12JT6O,B00QHWIS68,1446595200
AKM8A4Y12JT6O,B00R3UZWFI,1478044800
AKM8A4Y12JT6O,B016BTRY4I,1527465600
A2HJBTCO2X5KMM,B005LIG60O,1447027200
A2HJBTCO2X5KMM,B007XD4QRU,1459468800
A2HJBTCO2X5KMM,B008MC1ZRA,1447027200
A2HJBTCO2X5KMM,B008SEBS0Q,1459468800
A2HJBTCO2X5KMM,B00999FKUS,1446249600
A2HJBTCO2X5KMM,B00HR1YT0C,1467504000
A2HJBTCO2X5KMM,B00IF1KPAQ,1464480000
A2HJBTCO2X5KMM,B00IZCAMQ2,1459468800
A2HJBTCO2X5KMM,B00PZKVZD6,1446249600
A2HJBTCO2X5KMM,B00SIGMDCQ,1454889600
A2HJBTCO2X5KMM,B00STB9CVK,1447027200
A2HJBTCO2X5KMM,B00WY2836A,1459468800
A2HJBTCO2X5KMM,B00WZX5PTQ,1464480000
A2HJBTCO2X5KMM,B00YVQ28Q8,1466467200
A2HJBTCO2X5KMM,B010GNKIGG,1454889600
A2HJBTCO2X5KMM,B011CKASNA,1462320000
A2HJBTCO2X5KMM,B016NDY92M,1457049600
A2HJBTCO2X5KMM,B019HLNA68,1462406400
A2HJBTCO2X5KMM,B01D8ZBAJS,1454889600
A2HJBTCO2X5KMM,B01GZUKWZQ,1502755200
A2HJBTCO2X5KMM,B019BMTC2Y,1460419200
A6JBA1NWOMHHX,B002IUFS9I,1405382400
A6JBA1NWOMHHX,B004KNWRZE,1405382400
A6JBA1NWOMHHX,B005KLCKMA,1405382400
A6JBA1NWOMHHX,B00FSL384Q,1405382400
A6JBA1NWOMHHX,B01H7EMBXK,1534982400
A3FY6Y2VE7AWYJ,B004U45RCS,1443052800
A3FY6Y2VE7AWYJ,B004UQ63JC,1342742400
A3FY6Y2VE7AWYJ,B0058XEAVO,1443052800
A3FY6Y2VE7AWYJ,B00DQYO3JG,1443052800
A3FY6Y2VE7AWYJ,B00N19MUVO,1443312000
A3FY6Y2VE7AWYJ,B01AHDYQ1S,1443052800
A3TFRUJ1FGWUPR,B002EI07E0,1483747200
A3TFRUJ1FGWUPR,B002EI07U4,1483747200
A3TFRUJ1FGWUPR,B006A2MO4W,1499472000
A3TFRUJ1FGWUPR,B00YDKCRZE,1465344000
A3TFRUJ1FGWUPR,B00YDMC27U,1475452800
A3TFRUJ1FGWUPR,B01017NNZU,1499472000
A3TFRUJ1FGWUPR,B00BXPBJ60,1459296000
A304P4DHZ2LMCO,B0019O51KA,1422144000
A304P4DHZ2LMCO,B001AEZ3QG,1455926400
A304P4DHZ2LMCO,B003DHSE7I,1428278400
A304P4DHZ2LMCO,B004I3XTVC,1467158400
A304P4DHZ2LMCO,B007G0TXDC,1393113600
A304P4DHZ2LMCO,B007N1BVKM,1421798400
A304P4DHZ2LMCO,B0099L0EUW,1418860800
A304P4DHZ2LMCO,B009FV88PY,1423872000
A304P4DHZ2LMCO,B00BANCUL8,1418860800
A304P4DHZ2LMCO,B00C9WETJU,1475452800
A304P4DHZ2LMCO,B00C9WESYG,1475452800
A304P4DHZ2LMCO,B00CGVNB1Q,1440547200
A304P4DHZ2LMCO,B00E1GYAGO,1421798400
A304P4DHZ2LMCO,B00ICESC56,1427241600
A304P4DHZ2LMCO,B00K70GSLS,1441670400
A304P4DHZ2LMCO,B00KBZOVVI,1455580800
A304P4DHZ2LMCO,B00KFPSRPA,1422835200
A304P4DHZ2LMCO,B00Q1EEBG8,1440633600
A304P4DHZ2LMCO,B00SX51EHC,1443052800
A304P4DHZ2LMCO,B013LDJYSQ,1470614400
A304P4DHZ2LMCO,B017D6UHRY,1522368000
A304P4DHZ2LMCO,B001E0DBIS,1504742400
A304P4DHZ2LMCO,B001L9A5C2,1504742400
A304P4DHZ2LMCO,B00KF3C2IK,1532044800
A304P4DHZ2LMCO,B00TACF6ZS,1476057600
A23L9XRJXF9J7M,B000BJSTEE,1369267200
A23L9XRJXF9J7M,B000BK3QNC,1369267200
A23L9XRJXF9J7M,B000BMIAOK,1344902400
A23L9XRJXF9J7M,B0055WWGMI,1348963200
A23L9XRJXF9J7M,B006ZP54H8,1429488000
A23L9XRJXF9J7M,B007IBXAIS,1410998400
A23L9XRJXF9J7M,B009YRM6MK,1458000000
A23L9XRJXF9J7M,B00ATHCGEW,1398729600
A23L9XRJXF9J7M,B00E6NVJNE,1452816000
A23L9XRJXF9J7M,B0119J6UTA,1449360000
A23L9XRJXF9J7M,B019HPBTAI,1506384000
A23L9XRJXF9J7M,B019P00AFA,1458000000
A23L9XRJXF9J7M,B01F3Z6W12,1458000000
A23L9XRJXF9J7M,B004R6SNJ8,1487894400
A23L9XRJXF9J7M,B00F8QDA6W,1484006400
A23L9XRJXF9J7M,B00H35F51O,1409011200
A3U02GD75KN1RU,B000MX3RBY,1474070400
A3U02GD75KN1RU,B00FJYN0PE,1484524800
A3U02GD75KN1RU,B00HZ8PEWE,1474070400
A3U02GD75KN1RU,B013Y1HLGC,1474588800
A3U02GD75KN1RU,B005G5XNA8,1474070400
A1EW6LNRB5T8LN,B000F45XYE,1431561600
A1EW6LNRB5T8LN,B00QGBFKQG,1431561600
A1EW6LNRB5T8LN,B00QGBFKQG,1431561600
A1EW6LNRB5T8LN,B00ZAL50EU,1510790400
A1EW6LNRB5T8LN,B00IVDPEZO,1433894400
A1EW6LNRB5T8LN,B00NCYZSXU,1431561600
A1EW6LNRB5T8LN,B00PY4T4XQ,1470009600
A1EW6LNRB5T8LN,B016OHLGIW,1470009600
A7QNDV271M96N,B002TKKEFU,1415664000
A7QNDV271M96N,B00G7H84B2,1458259200
A7QNDV271M96N,B00LF1YWI4,1441152000
A7QNDV271M96N,B00YAI9GWG,1501804800
A7QNDV271M96N,B01DZ9HZWI,1501804800
A7QNDV271M96N,B01E8N1XAU,1500336000
A2UOPNVOWI5KTE,B000AI2JVK,1470614400
A2UOPNVOWI5KTE,B00187YWYO,1470614400
A2UOPNVOWI5KTE,B00LLSVKTK,1471219200
A2UOPNVOWI5KTE,B00U37ZDIY,1493942400
A2UOPNVOWI5KTE,B010LR5XGC,1470614400
A2UOPNVOWI5KTE,B0113ON88W,1471219200
A2LIQRURI1NO1H,B001SYRSDE,1422489600
A2LIQRURI1NO1H,B002TNQAJQ,1422489600
A2LIQRURI1NO1H,B00B9G70ZM,1422489600
A2LIQRURI1NO1H,B0002Z1KC0,1422489600
A2LIQRURI1NO1H,B003MVZ3O2,1419292800
A2N0HAZMOWEYCM,B0002TOZ2S,1410998400
A2N0HAZMOWEYCM,B000F1AMB6,1442361600
A2N0HAZMOWEYCM,B000HTJ0YQ,1440028800
A2N0HAZMOWEYCM,B000SZM78A,1387324800
A2N0HAZMOWEYCM,B00AZ6P8BK,1431820800
A2BKLGC3H8P9HI,B00135Y1IS,1498521600
A2BKLGC3H8P9HI,B001366FCW,1498521600
A2BKLGC3H8P9HI,B00135Y1IS,1498521600
A2BKLGC3H8P9HI,B001366FCW,1498521600
A2BKLGC3H8P9HI,B0052N3S0Y,1338595200
A3C32708HMUVMZ,B0014FDS2C,1467072000
A3C32708HMUVMZ,B0014FDS2C,1467072000
A3C32708HMUVMZ,B0018OL9MU,1467072000
A3C32708HMUVMZ,B00QGFK7BK,1467072000
A3C32708HMUVMZ,B00QGC49BW,1467072000
A1E55FJKKHJGPO,B00131MYFE,1441843200
A1E55FJKKHJGPO,B00131U3UW,1441843200
A1E55FJKKHJGPO,B00131MYFE,1441843200
A1E55FJKKHJGPO,B00131U3UW,1441843200
A1E55FJKKHJGPO,B00GZH6X3U,1492905600
A1E55FJKKHJGPO,B00Q1Y3056,1492905600
A2257VK90XSV5L,B0009F52BI,1410998400
A2257VK90XSV5L,B001ACOGZW,1406160000
A2257VK90XSV5L,B003FSSPD8,1406160000
A2257VK90XSV5L,B003UCVJ5U,1406160000
A2257VK90XSV5L,B004CRU29Q,1406160000
A2257VK90XSV5L,B004OVCZA4,1410998400
A2257VK90XSV5L,B00A17ZNQS,1453852800
A2257VK90XSV5L,B00AO19SQM,1406160000
A2257VK90XSV5L,B00B2I13LY,1406160000
A2257VK90XSV5L,B00B6ZMKE2,1410998400
A2257VK90XSV5L,B00BI7RERG,1453852800
A2257VK90XSV5L,B00CHK5D8U,1390262400
A2257VK90XSV5L,B00FAPF190,1406160000
A2257VK90XSV5L,B00I4VMYAQ,1441152000
A2257VK90XSV5L,B01GW64SSA,1487548800
A2257VK90XSV5L,B00HO0AK4U,1478822400
A1U8TPZZM5E7MX,B0014GVN46,1365552000
A1U8TPZZM5E7MX,B0014H0WIS,1365552000
A1U8TPZZM5E7MX,B0017U7CNU,1365552000
A1U8TPZZM5E7MX,B0014GVN46,1365552000
A1U8TPZZM5E7MX,B0014H0WIS,1365552000
A1U8TPZZM5E7MX,B0017U7CNU,1365552000
A1U8TPZZM5E7MX,B006KZYCUS,1365552000
A1J3K6CG0UNI7B,B00FRI6ON2,1503187200
A1J3K6CG0UNI7B,B00KYPS74W,1484092800
A1J3K6CG0UNI7B,B00O6DO7QA,1485475200
A1J3K6CG0UNI7B,B012A3KOWS,1488067200
A1J3K6CG0UNI7B,B019G34QZ6,1507939200
A1J3K6CG0UNI7B,B01D2SM91Y,1485475200
AMSX2OK8NXSTQ,B0018ZM1W6,1413072000
AMSX2OK8NXSTQ,B001DMFYEQ,1413244800
AMSX2OK8NXSTQ,B001T6UGLW,1416182400
AMSX2OK8NXSTQ,B001TFKTMY,1412985600
AMSX2OK8NXSTQ,B002QVD7Y2,1477958400
AMSX2OK8NXSTQ,B0058BD6G6,1413072000
AMSX2OK8NXSTQ,B005ZFD72S,1412812800
AMSX2OK8NXSTQ,B008BCPZK4,1412812800
AMSX2OK8NXSTQ,B00946GJUG,1413244800
AMSX2OK8NXSTQ,B009OKHWXU,1477958400
AMSX2OK8NXSTQ,B00AL1QELW,1477958400
AMSX2OK8NXSTQ,B00E0L22JM,1413072000
AMSX2OK8NXSTQ,B00EDSG6RG,1415577600
AMSX2OK8NXSTQ,B0108UPZ6K,1480550400
AMSX2OK8NXSTQ,B0112KPQV4,1480550400
AMSX2OK8NXSTQ,B011AOUOZK,1477958400
AMSX2OK8NXSTQ,B0126XA4J0,1480550400
AMSX2OK8NXSTQ,B01AXDKUPS,1480550400
AMSX2OK8NXSTQ,B01H6Z4868,1477958400
AMSX2OK8NXSTQ,B004N5TN06,1413244800
AMSX2OK8NXSTQ,B009WS4JSA,1413244800
AMSX2OK8NXSTQ,B01DISCWMY,1477958400
A16UJQ58JMLRCW,B0014C40CC,1448236800
A16UJQ58JMLRCW,B0014C40CC,1448236800
A16UJQ58JMLRCW,B001HP81WQ,1490486400
A16UJQ58JMLRCW,B006ZBOMH0,1445212800
A16UJQ58JMLRCW,B0078ID6VM,1419638400
A16UJQ58JMLRCW,B00I5CRCJ2,1452816000
A16UJQ58JMLRCW,B01011RTTM,1477353600
A2K9QLK5L6V3LI,B003IAZOPU,1456444800
A2K9QLK5L6V3LI,B004O73CWS,1407715200
A2K9QLK5L6V3LI,B006OVJC4E,1406419200
A2K9QLK5L6V3LI,B007YUXUQK,1483920000
A2K9QLK5L6V3LI,B007YXN9IQ,1456444800
A2K9QLK5L6V3LI,B00I4KXLTA,1456444800
A2K9QLK5L6V3LI,B00KVU1UPS,1435276800
A2K9QLK5L6V3LI,B00NHYXUEO,1483920000
A2K9QLK5L6V3LI,B00OHG739O,1433376000
A2K9QLK5L6V3LI,B010EAKPFK,1456444800
A2K9QLK5L6V3LI,B013W6EIME,1456444800
A2K9QLK5L6V3LI,B015K7VIBW,1456444800
A2K9QLK5L6V3LI,B01CQT4GLQ,1483920000
A2K9QLK5L6V3LI,B00LUMIZNQ,1456444800
A2K9QLK5L6V3LI,B00NWH33S4,1456444800
A25W7N7333D3MY,B0009GA2SA,1405728000
A25W7N7333D3MY,B000OYZZJ8,1399248000
A25W7N7333D3MY,B000SZKHGY,1312156800
A25W7N7333D3MY,B0012FPMEG,1363651200
A25W7N7333D3MY,B0012FPMEG,1363651200
A25W7N7333D3MY,B001FOR2OW,1405728000
A25W7N7333D3MY,B001KUBJEA,1405728000
A25W7N7333D3MY,B002616ECY,1342742400
A25W7N7333D3MY,B002COIDTC,1310601600
A25W7N7333D3MY,B002RMFDXI,1405728000
A25W7N7333D3MY,B002SKCVX4,1415836800
A25W7N7333D3MY,B002WYKGKG,1399248000
A25W7N7333D3MY,B004IS81C4,1363132800
A25W7N7333D3MY,B00791QYF8,1405728000
A25W7N7333D3MY,B00P5FFYQ0,1415836800
A25W7N7333D3MY,B0046ED47M,1346889600
A429PVNPHG2H0,B0007YR980,1519171200
A429PVNPHG2H0,B0013F153W,1519171200
A429PVNPHG2H0,B009G8N2XO,1420070400
A429PVNPHG2H0,B00CZ7TYFS,1519689600
A429PVNPHG2H0,B01D4NGYI6,1519689600
A429PVNPHG2H0,B01GAHP970,1520899200
A429PVNPHG2H0,B00A02Z3O6,1481760000
A429PVNPHG2H0,B013W6EIME,1520899200
A1V4IAGDBI4DKP,B0018KU6A0,1510531200
A1V4IAGDBI4DKP,B004GXQGLY,1436400000
A1V4IAGDBI4DKP,B005LLQBMO,1436400000
A1V4IAGDBI4DKP,B0067EX3HU,1369008000
A1V4IAGDBI4DKP,B006ILUR9Y,1432771200
A1V4IAGDBI4DKP,B007W0XV0C,1436400000
A1V4IAGDBI4DKP,B00876O8WU,1366934400
A1V4IAGDBI4DKP,B009SZSDUW,1436400000
A1V4IAGDBI4DKP,B00AIEVUDO,1375833600
A1V4IAGDBI4DKP,B00ANVNHO2,1368057600
A1V4IAGDBI4DKP,B00ANVNG5C,1368057600
A1V4IAGDBI4DKP,B00CD8IHLG,1366934400
A1V4IAGDBI4DKP,B00DS1ODGK,1433376000
A1V4IAGDBI4DKP,B00DWGP7DO,1440547200
A1V4IAGDBI4DKP,B00JXN5F1E,1440547200
A1V4IAGDBI4DKP,B00K58QRYA,1494979200
A1V4IAGDBI4DKP,B00K7MD22O,1440547200
A1V4IAGDBI4DKP,B00KI16V2M,1466553600
A1V4IAGDBI4DKP,B00KU3IFJU,1436400000
A1V4IAGDBI4DKP,B00KVBSR9O,1432771200
A1V4IAGDBI4DKP,B00KWOXSAI,1441238400
A1V4IAGDBI4DKP,B00KYCICJA,1517875200
A1V4IAGDBI4DKP,B00NUY4CHK,1497916800
A1V4IAGDBI4DKP,B00NUY4CHK,1467072000
A1V4IAGDBI4DKP,B00P1TNKM0,1432771200
A1V4IAGDBI4DKP,B00QJ7K3U0,1444780800
A1V4IAGDBI4DKP,B00RW2MUNE,1439769600
A1V4IAGDBI4DKP,B00S1JQ4K2,1444780800
A1V4IAGDBI4DKP,B00SZ9A5X0,1452124800
A1V4IAGDBI4DKP,B00V35QWSK,1482278400
A1V4IAGDBI4DKP,B00V8X2YA2,1463356800
A1V4IAGDBI4DKP,B00YEDR4LM,1449792000
A1V4IAGDBI4DKP,B011TWBRZE,1497916800
A1V4IAGDBI4DKP,B019MKUN82,1464134400
A1V4IAGDBI4DKP,B01AW29JB6,1473724800
A1V4IAGDBI4DKP,B01CGUBIPC,1473724800
A1V4IAGDBI4DKP,B01CJFB28W,1519084800
A1V4IAGDBI4DKP,B01CL2ABIK,1533254400
A1V4IAGDBI4DKP,B01CQ09O5I,1517443200
A1V4IAGDBI4DKP,B01CR87SOS,1473724800
A1V4IAGDBI4DKP,B01CTE32D6,1463356800
A1V4IAGDBI4DKP,B01EX07YG0,1524700800
A1V4IAGDBI4DKP,B01EY9NW2U,1469145600
A1V4IAGDBI4DKP,B01FU88ZJO,1470873600
A1V4IAGDBI4DKP,B01GP9ZHIO,1482278400
A1V4IAGDBI4DKP,B01HGV8NHW,1517443200
A1V4IAGDBI4DKP,B003PE2M40,1436400000
A1V4IAGDBI4DKP,B00400MX3I,1519776000
A1V4IAGDBI4DKP,B0043RTQ8S,1521763200
A1V4IAGDBI4DKP,B004CNZPJC,1512518400
A1V4IAGDBI4DKP,B0052EVMG0,1519776000
A1V4IAGDBI4DKP,B00532DVY2,1519776000
A1V4IAGDBI4DKP,B00532DUQQ,1519776000
A1V4IAGDBI4DKP,B006X2VTM2,1521504000
A1V4IAGDBI4DKP,B0085PNEEG,1436400000
A1V4IAGDBI4DKP,B008AEVF9S,1519516800
A1V4IAGDBI4DKP,B008I0M13S,1436400000
A1V4IAGDBI4DKP,B00917V250,1436400000
A1V4IAGDBI4DKP,B00D11CG1G,1484092800
A1V4IAGDBI4DKP,B00HJXAIPS,1519516800
A1V4IAGDBI4DKP,B00J0U6QK4,1439769600
A1V4IAGDBI4DKP,B00V96EHW6,1497657600
A1V4IAGDBI4DKP,B016KAPQ0W,1520035200
A1V4IAGDBI4DKP,B017MWDVIG,1508198400
A1V4IAGDBI4DKP,B01DWG13G8,1519516800
AZ54HY2LW0UJG,B001A3Y80O,1490140800
AZ54HY2LW0UJG,B001A3Y8S6,1490140800
AZ54HY2LW0UJG,B004M6UDC8,1429833600
AZ54HY2LW0UJG,B003I7YKBM,1490140800
AZ54HY2LW0UJG,B007KYSSKS,1429833600
AZ54HY2LW0UJG,B00A7DNOYY,1489363200
AZ54HY2LW0UJG,B00JULWJLI,1491264000
AZ54HY2LW0UJG,B00KLMEQ02,1490140800
AZ54HY2LW0UJG,B011AI2RN8,1456012800
AZ54HY2LW0UJG,B012OQOVKC,1490140800
AZ54HY2LW0UJG,B013CD66AY,1456012800
AZ54HY2LW0UJG,B00OEDM3Y0,1453334400
A2VHASD4TXD2AX,B0001YR54E,1464134400
A2VHASD4TXD2AX,B005SW8GDI,1480636800
A2VHASD4TXD2AX,B00GJ9L7SA,1468454400
A2VHASD4TXD2AX,B00L5F8JS4,1476662400
A2VHASD4TXD2AX,B014ZZGEU0,1446681600
A2ML92A60XHBDE,B002EI07E0,1471737600
A2ML92A60XHBDE,B002EI07U4,1471737600
A2ML92A60XHBDE,B00C1QJCXW,1494633600
A2ML92A60XHBDE,B00FSJZ918,1463529600
A2ML92A60XHBDE,B00YUTEOCM,1481500800
A2ML92A60XHBDE,B00YUTVR7C,1485216000
A2ML92A60XHBDE,B01HIK997O,1520208000
A3MHJZ13Q4V2UL,B0001YR54E,1443830400
A3MHJZ13Q4V2UL,B001L95WE8,1443225600
A3MHJZ13Q4V2UL,B0051UYW6W,1484352000
A3MHJZ13Q4V2UL,B005OUIGO8,1460419200
A3MHJZ13Q4V2UL,B00CZ4YJMO,1389571200
A3MHJZ13Q4V2UL,B00JFTV7CM,1484352000
A3MHJZ13Q4V2UL,B011VFLLAK,1492214400
A3MHJZ13Q4V2UL,B01GZPPNQE,1492214400
